date,cases,deaths,country,continent,cases_prev,dead_prev,cases_rel_diff,deaths_rel_diff
2020-02-03,0,0,Taiwan,Asia,0,0,"",""
2020-02-02,0,0,Taiwan,Asia,1,0,-1.0,""
2020-02-01,1,0,Taiwan,Asia,1,0,0.0,""
2020-01-31,1,0,Taiwan,Asia,0,0,"",""
2020-01-30,0,0,Taiwan,Asia,1,0,-1.0,""
2020-01-29,1,0,Taiwan,Asia,2,0,-0.5,""
2020-01-28,2,0,Taiwan,Asia,2,0,0.0,""
2020-01-27,2,0,Taiwan,Asia,0,0,"",""
2020-01-26,0,0,Taiwan,Asia,2,0,-1.0,""
2020-01-25,2,0,Taiwan,Asia,0,0,"",""
2020-01-24,0,0,Taiwan,Asia,0,0,"",""
2020-01-23,0,0,Taiwan,Asia,0,0,"",""
2020-01-22,0,0,Taiwan,Asia,1,0,-1.0,""
2020-01-21,1,0,Taiwan,Asia,0,0,"",""
2020-01-20,0,0,Taiwan,Asia,0,0,"",""
2020-01-19,0,0,Taiwan,Asia,0,0,"",""
2020-01-18,0,0,Taiwan,Asia,0,0,"",""
2020-01-17,0,0,Taiwan,Asia,0,0,"",""
2020-01-16,0,0,Taiwan,Asia,0,0,"",""
2020-01-15,0,0,Taiwan,Asia,0,0,"",""
2020-01-14,0,0,Taiwan,Asia,0,0,"",""
2020-01-13,0,0,Taiwan,Asia,0,0,"",""
2020-01-12,0,0,Taiwan,Asia,0,0,"",""
2020-01-11,0,0,Taiwan,Asia,0,0,"",""
2020-01-10,0,0,Taiwan,Asia,0,0,"",""
2020-01-09,0,0,Taiwan,Asia,0,0,"",""
2020-01-08,0,0,Taiwan,Asia,0,0,"",""
2020-01-07,0,0,Taiwan,Asia,0,0,"",""
2020-01-06,0,0,Taiwan,Asia,0,0,"",""
2020-01-05,0,0,Taiwan,Asia,0,0,"",""
2020-01-04,0,0,Taiwan,Asia,0,0,"",""
2020-01-03,0,0,Taiwan,Asia,0,0,"",""
2020-01-02,0,0,Taiwan,Asia,0,0,"",""
2020-01-01,0,0,Taiwan,Asia,0,0,"",""
2019-12-31,0,0,Taiwan,Asia,"","","",""
2020-05-13,68,2,Tajikistan,Asia,49,1,0.3877551020408163,1.0
2020-05-12,49,1,Tajikistan,Asia,0,0,"",""
2020-05-11,0,0,Tajikistan,Asia,90,8,-1.0,-1.0
2020-05-10,90,8,Tajikistan,Asia,61,0,0.47540983606557374,""
2020-05-09,61,0,Tajikistan,Asia,82,4,-0.25609756097560976,-1.0
2020-05-08,82,4,Tajikistan,Asia,86,3,-0.046511627906976744,0.3333333333333333
2020-05-07,86,3,Tajikistan,Asia,63,2,0.36507936507936506,0.5
2020-05-06,63,2,Tajikistan,Asia,154,1,-0.5909090909090909,1.0
2020-05-05,154,1,Tajikistan,Asia,44,2,2.5,-0.5
2020-05-04,44,2,Tajikistan,Asia,17,0,1.588235294117647,""
2020-05-03,17,0,Tajikistan,Asia,0,0,"",""
2020-05-02,0,0,Tajikistan,Asia,15,0,-1.0,""
2020-05-01,15,0,Tajikistan,Asia,"","","",""
2020-05-13,2,0,Thailand,Asia,0,0,"",""
2020-05-12,0,0,Thailand,Asia,11,0,-1.0,""
2020-05-11,11,0,Thailand,Asia,4,1,1.75,-1.0
2020-05-10,4,1,Thailand,Asia,8,0,-0.5,""
2020-05-09,8,0,Thailand,Asia,3,0,1.6666666666666667,""
2020-05-08,3,0,Thailand,Asia,1,1,2.0,-1.0
2020-05-07,1,1,Thailand,Asia,1,0,0.0,""
2020-05-06,1,0,Thailand,Asia,18,0,-0.9444444444444444,""
2020-05-05,18,0,Thailand,Asia,3,0,5.0,""
2020-05-04,3,0,Thailand,Asia,6,0,-0.5,""
2020-05-03,6,0,Thailand,Asia,0,0,"",""
2020-05-02,0,0,Thailand,Asia,6,0,-1.0,""
2020-05-01,6,0,Thailand,Asia,16,0,-0.625,""
2020-04-30,16,0,Thailand,Asia,0,0,"",""
2020-04-29,0,0,Thailand,Asia,16,3,-1.0,-1.0
2020-04-28,16,3,Thailand,Asia,0,0,"",""
2020-04-27,0,0,Thailand,Asia,68,1,-1.0,-1.0
2020-04-26,68,1,Thailand,Asia,15,0,3.533333333333333,""
2020-04-25,15,0,Thailand,Asia,0,0,"",""
2020-04-24,0,0,Thailand,Asia,28,2,-1.0,-1.0
2020-04-23,28,2,Thailand,Asia,19,1,0.47368421052631576,1.0
2020-04-22,19,1,Thailand,Asia,27,0,-0.2962962962962963,""
2020-04-21,27,0,Thailand,Asia,32,0,-0.15625,""
2020-04-20,32,0,Thailand,Asia,33,0,-0.030303030303030304,""
2020-04-19,33,0,Thailand,Asia,0,0,"",""
2020-04-18,0,0,Thailand,Asia,28,1,-1.0,-1.0
2020-04-17,28,1,Thailand,Asia,29,3,-0.034482758620689655,-0.6666666666666666
2020-04-16,29,3,Thailand,Asia,30,2,-0.03333333333333333,0.5
2020-04-15,30,2,Thailand,Asia,34,1,-0.11764705882352941,1.0
2020-04-14,34,1,Thailand,Asia,28,2,0.21428571428571427,-0.5
2020-04-13,28,2,Thailand,Asia,33,3,-0.15151515151515152,-0.3333333333333333
2020-04-12,33,3,Thailand,Asia,45,2,-0.26666666666666666,0.5
2020-04-11,45,2,Thailand,Asia,50,1,-0.1,1.0
2020-04-10,50,1,Thailand,Asia,54,2,-0.07407407407407407,-0.5
2020-04-09,54,2,Thailand,Asia,111,4,-0.5135135135135135,-0.5
2020-04-08,111,4,Thailand,Asia,38,0,1.9210526315789473,""
2020-04-07,38,0,Thailand,Asia,51,3,-0.2549019607843137,-1.0
2020-04-06,51,3,Thailand,Asia,191,4,-0.7329842931937173,-0.25
2020-04-05,191,4,Thailand,Asia,103,4,0.8543689320388349,0.0
2020-04-04,103,4,Thailand,Asia,104,3,-0.009615384615384616,0.3333333333333333
2020-04-03,104,3,Thailand,Asia,120,2,-0.13333333333333333,0.5
2020-04-02,120,2,Thailand,Asia,0,0,"",""
2020-04-01,0,0,Thailand,Asia,263,3,-1.0,-1.0
2020-03-31,263,3,Thailand,Asia,143,1,0.8391608391608392,2.0
2020-03-30,143,1,Thailand,Asia,109,1,0.3119266055045872,0.0
2020-03-29,109,1,Thailand,Asia,0,0,"",""
2020-03-28,0,0,Thailand,Asia,91,1,-1.0,-1.0
2020-03-27,91,1,Thailand,Asia,111,0,-0.18018018018018017,""
2020-03-26,111,0,Thailand,Asia,107,0,0.037383177570093455,""
2020-03-25,107,0,Thailand,Asia,106,3,0.009433962264150943,-1.0
2020-03-24,106,3,Thailand,Asia,122,0,-0.13114754098360656,""
2020-03-23,122,0,Thailand,Asia,233,0,-0.47639484978540775,""
2020-03-22,233,0,Thailand,Asia,154,0,0.512987012987013,""
2020-03-21,154,0,Thailand,Asia,35,0,3.4,""
2020-03-20,35,0,Thailand,Asia,0,0,"",""
2020-03-19,0,0,Thailand,Asia,0,0,"",""
2020-03-18,0,0,Thailand,Asia,63,0,-1.0,""
2020-03-17,63,0,Thailand,Asia,32,0,0.96875,""
2020-03-16,32,0,Thailand,Asia,0,0,"",""
2020-03-15,0,0,Thailand,Asia,12,0,-1.0,""
2020-03-14,12,0,Thailand,Asia,"","","",""
2020-03-12,11,0,Thailand,Asia,9,0,0.2222222222222222,""
2020-03-11,9,0,Thailand,Asia,"","","",""
2020-03-07,3,0,Thailand,Asia,"","","",""
2020-03-05,4,0,Thailand,Asia,"","","",""
2020-03-02,1,0,Thailand,Asia,0,1,"",-1.0
2020-03-01,0,1,Thailand,Asia,2,0,-1.0,""
2020-02-29,2,0,Thailand,Asia,0,0,"",""
2020-02-28,0,0,Thailand,Asia,0,0,"",""
2020-02-27,0,0,Thailand,Asia,3,0,-1.0,""
2020-02-26,3,0,Thailand,Asia,2,0,0.5,""
2020-02-25,2,0,Thailand,Asia,0,0,"",""
2020-02-24,0,0,Thailand,Asia,0,0,"",""
2020-02-23,0,0,Thailand,Asia,0,0,"",""
2020-02-22,0,0,Thailand,Asia,0,0,"",""
2020-02-21,0,0,Thailand,Asia,0,0,"",""
2020-02-20,0,0,Thailand,Asia,0,0,"",""
2020-02-19,0,0,Thailand,Asia,1,0,-1.0,""
2020-02-18,1,0,Thailand,Asia,0,0,"",""
2020-02-17,0,0,Thailand,Asia,0,0,"",""
2020-02-16,0,0,Thailand,Asia,1,0,-1.0,""
2020-02-15,1,0,Thailand,Asia,0,0,"",""
2020-02-14,0,0,Thailand,Asia,0,0,"",""
2020-02-13,0,0,Thailand,Asia,1,0,-1.0,""
2020-02-12,1,0,Thailand,Asia,0,0,"",""
2020-02-11,0,0,Thailand,Asia,0,0,"",""
2020-02-10,0,0,Thailand,Asia,0,0,"",""
2020-02-09,0,0,Thailand,Asia,7,0,-1.0,""
2020-02-08,7,0,Thailand,Asia,0,0,"",""
2020-02-07,0,0,Thailand,Asia,0,0,"",""
2020-02-06,0,0,Thailand,Asia,6,0,-1.0,""
2020-02-05,6,0,Thailand,Asia,0,0,"",""
2020-02-04,0,0,Thailand,Asia,0,0,"",""
2020-02-03,0,0,Thailand,Asia,0,0,"",""
2020-02-02,0,0,Thailand,Asia,5,0,-1.0,""
2020-02-01,5,0,Thailand,Asia,0,0,"",""
2020-01-31,0,0,Thailand,Asia,0,0,"",""
2020-01-30,0,0,Thailand,Asia,0,0,"",""
2020-01-29,0,0,Thailand,Asia,6,0,-1.0,""
2020-01-28,6,0,Thailand,Asia,3,0,1.0,""
2020-01-27,3,0,Thailand,Asia,0,0,"",""
2020-01-26,0,0,Thailand,Asia,1,0,-1.0,""
2020-01-25,1,0,Thailand,Asia,0,0,"",""
2020-01-24,0,0,Thailand,Asia,0,0,"",""
2020-01-23,0,0,Thailand,Asia,2,0,-1.0,""
2020-01-22,2,0,Thailand,Asia,0,0,"",""
2020-01-21,0,0,Thailand,Asia,0,0,"",""
2020-01-20,0,0,Thailand,Asia,0,0,"",""
2020-01-19,0,0,Thailand,Asia,0,0,"",""
2020-01-18,0,0,Thailand,Asia,1,0,-1.0,""
2020-01-17,1,0,Thailand,Asia,0,0,"",""
2020-01-16,0,0,Thailand,Asia,0,0,"",""
2020-01-15,0,0,Thailand,Asia,0,0,"",""
2020-01-14,0,0,Thailand,Asia,1,0,-1.0,""
2020-01-13,1,0,Thailand,Asia,0,0,"",""
2020-01-12,0,0,Thailand,Asia,0,0,"",""
2020-01-11,0,0,Thailand,Asia,0,0,"",""
2020-01-10,0,0,Thailand,Asia,0,0,"",""
2020-01-09,0,0,Thailand,Asia,0,0,"",""
2020-01-08,0,0,Thailand,Asia,0,0,"",""
2020-01-07,0,0,Thailand,Asia,0,0,"",""
2020-01-06,0,0,Thailand,Asia,0,0,"",""
2020-01-05,0,0,Thailand,Asia,0,0,"",""
2020-01-04,0,0,Thailand,Asia,0,0,"",""
2020-01-03,0,0,Thailand,Asia,0,0,"",""
2020-01-02,0,0,Thailand,Asia,0,0,"",""
2020-01-01,0,0,Thailand,Asia,0,0,"",""
2019-12-31,0,0,Thailand,Asia,"","","",""
2020-05-13,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-12,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-11,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-10,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-09,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-08,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-07,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-06,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-05,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-04,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-03,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-02,0,0,Timor_Leste,Asia,0,0,"",""
2020-05-01,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-30,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-29,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-28,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-27,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-26,0,0,Timor_Leste,Asia,1,0,-1.0,""
2020-04-25,1,0,Timor_Leste,Asia,0,0,"",""
2020-04-24,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-23,0,0,Timor_Leste,Asia,1,0,-1.0,""
2020-04-22,1,0,Timor_Leste,Asia,3,0,-0.6666666666666666,""
2020-04-21,3,0,Timor_Leste,Asia,1,0,2.0,""
2020-04-20,1,0,Timor_Leste,Asia,0,0,"",""
2020-04-19,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-18,0,0,Timor_Leste,Asia,12,0,-1.0,""
2020-04-17,12,0,Timor_Leste,Asia,0,0,"",""
2020-04-16,0,0,Timor_Leste,Asia,2,0,-1.0,""
2020-04-15,2,0,Timor_Leste,Asia,2,0,0.0,""
2020-04-14,2,0,Timor_Leste,Asia,0,0,"",""
2020-04-13,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-12,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-11,0,0,Timor_Leste,Asia,1,0,-1.0,""
2020-04-10,1,0,Timor_Leste,Asia,0,0,"",""
2020-04-09,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-08,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-07,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-06,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-05,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-04,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-03,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-02,0,0,Timor_Leste,Asia,0,0,"",""
2020-04-01,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-31,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-30,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-29,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-28,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-27,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-26,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-25,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-24,0,0,Timor_Leste,Asia,0,0,"",""
2020-03-23,0,0,Timor_Leste,Asia,1,0,-1.0,""
2020-03-22,1,0,Timor_Leste,Asia,"","","",""
2020-05-13,18,0,Togo,Africa,7,0,1.5714285714285714,""
2020-05-12,7,0,Togo,Africa,21,1,-0.6666666666666666,-1.0
2020-05-11,21,1,Togo,Africa,8,0,1.625,""
2020-05-10,8,0,Togo,Africa,10,1,-0.2,-1.0
2020-05-09,10,1,Togo,Africa,7,0,0.42857142857142855,""
2020-05-08,7,0,Togo,Africa,0,0,"",""
2020-05-07,0,0,Togo,Africa,2,0,-1.0,""
2020-05-06,2,0,Togo,Africa,2,0,0.0,""
2020-05-05,2,0,Togo,Africa,1,0,1.0,""
2020-05-04,1,0,Togo,Africa,0,0,"",""
2020-05-03,0,0,Togo,Africa,7,0,-1.0,""
2020-05-02,7,0,Togo,Africa,7,2,0.0,-1.0
2020-05-01,7,2,Togo,Africa,10,1,-0.3,1.0
2020-04-30,10,1,Togo,Africa,0,0,"",""
2020-04-29,0,0,Togo,Africa,1,0,-1.0,""
2020-04-28,1,0,Togo,Africa,2,0,-0.5,""
2020-04-27,2,0,Togo,Africa,6,0,-0.6666666666666666,""
2020-04-26,6,0,Togo,Africa,2,0,2.0,""
2020-04-25,2,0,Togo,Africa,0,0,"",""
2020-04-24,0,0,Togo,Africa,2,0,-1.0,""
2020-04-23,2,0,Togo,Africa,2,0,0.0,""
2020-04-22,2,0,Togo,Africa,0,1,"",-1.0
2020-04-21,0,1,Togo,Africa,0,0,"",""
2020-04-20,0,0,Togo,Africa,1,0,-1.0,""
2020-04-19,1,0,Togo,Africa,2,0,-0.5,""
2020-04-18,2,0,Togo,Africa,0,2,"",-1.0
2020-04-17,0,2,Togo,Africa,4,0,-1.0,""
2020-04-16,4,0,Togo,Africa,0,0,"",""
2020-04-15,0,0,Togo,Africa,1,0,-1.0,""
2020-04-14,1,0,Togo,Africa,0,0,"",""
2020-04-13,0,0,Togo,Africa,0,0,"",""
2020-04-12,0,0,Togo,Africa,3,0,-1.0,""
2020-04-11,3,0,Togo,Africa,3,0,0.0,""
2020-04-10,3,0,Togo,Africa,5,0,-0.4,""
2020-04-09,5,0,Togo,Africa,7,0,-0.2857142857142857,""
2020-04-08,7,0,Togo,Africa,14,0,-0.5,""
2020-04-07,14,0,Togo,Africa,3,0,3.6666666666666665,""
2020-04-06,3,0,Togo,Africa,1,0,2.0,""
2020-04-05,1,0,Togo,Africa,1,1,0.0,-1.0
2020-04-04,1,1,Togo,Africa,3,0,-0.6666666666666666,""
2020-04-03,3,0,Togo,Africa,2,1,0.5,-1.0
2020-04-02,2,1,Togo,Africa,0,0,"",""
2020-04-01,0,0,Togo,Africa,4,0,-1.0,""
2020-03-31,4,0,Togo,Africa,2,0,1.0,""
2020-03-30,2,0,Togo,Africa,3,0,-0.3333333333333333,""
2020-03-29,3,0,Togo,Africa,1,1,2.0,-1.0
2020-03-28,1,1,Togo,Africa,1,0,0.0,""
2020-03-27,1,0,Togo,Africa,5,0,-0.8,""
2020-03-26,5,0,Togo,Africa,0,0,"",""
2020-03-25,0,0,Togo,Africa,3,0,-1.0,""
2020-03-24,3,0,Togo,Africa,0,0,"",""
2020-03-23,0,0,Togo,Africa,6,0,-1.0,""
2020-03-22,6,0,Togo,Africa,8,0,-0.25,""
2020-03-21,8,0,Togo,Africa,0,0,"",""
2020-03-20,0,0,Togo,Africa,0,0,"",""
2020-03-19,0,0,Togo,Africa,0,0,"",""
2020-03-18,0,0,Togo,Africa,0,0,"",""
2020-03-17,0,0,Togo,Africa,0,0,"",""
2020-03-16,0,0,Togo,Africa,0,0,"",""
2020-03-15,0,0,Togo,Africa,"","","",""
2020-03-07,1,0,Togo,Africa,"","","",""
2020-05-13,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-12,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-11,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-10,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-09,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-08,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-07,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-06,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-05,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-04,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-03,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-02,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-05-01,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-30,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-29,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-28,0,0,Trinidad_and_Tobago,America,1,0,-1.0,""
2020-04-27,1,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-26,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-25,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-24,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-23,0,0,Trinidad_and_Tobago,America,1,0,-1.0,""
2020-04-22,1,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-21,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-20,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-19,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-18,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-17,0,0,Trinidad_and_Tobago,America,1,0,-1.0,""
2020-04-16,1,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-15,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-14,0,0,Trinidad_and_Tobago,America,1,0,-1.0,""
2020-04-13,1,0,Trinidad_and_Tobago,America,3,0,-0.6666666666666666,""
2020-04-12,3,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-11,0,0,Trinidad_and_Tobago,America,2,0,-1.0,""
2020-04-10,2,0,Trinidad_and_Tobago,America,0,0,"",""
2020-04-09,0,0,Trinidad_and_Tobago,America,2,0,-1.0,""
2020-04-08,2,0,Trinidad_and_Tobago,America,1,1,1.0,-1.0
2020-04-07,1,1,Trinidad_and_Tobago,America,1,1,0.0,0.0
2020-04-06,1,1,Trinidad_and_Tobago,America,3,0,-0.6666666666666666,""
2020-04-05,3,0,Trinidad_and_Tobago,America,3,0,0.0,""
2020-04-04,3,0,Trinidad_and_Tobago,America,8,1,-0.625,-1.0
2020-04-03,8,1,Trinidad_and_Tobago,America,2,2,3.0,-0.5
2020-04-02,2,2,Trinidad_and_Tobago,America,2,0,0.0,""
2020-04-01,2,0,Trinidad_and_Tobago,America,7,0,-0.7142857142857143,""
2020-03-31,7,0,Trinidad_and_Tobago,America,4,1,0.75,-1.0
2020-03-30,4,1,Trinidad_and_Tobago,America,8,0,-0.5,""
2020-03-29,8,0,Trinidad_and_Tobago,America,1,1,7.0,-1.0
2020-03-28,1,1,Trinidad_and_Tobago,America,5,0,-0.8,""
2020-03-27,5,0,Trinidad_and_Tobago,America,3,1,0.6666666666666666,-1.0
2020-03-26,3,1,Trinidad_and_Tobago,America,6,0,-0.5,""
2020-03-25,6,0,Trinidad_and_Tobago,America,1,0,5.0,""
2020-03-24,1,0,Trinidad_and_Tobago,America,1,0,0.0,""
2020-03-23,1,0,Trinidad_and_Tobago,America,40,0,-0.975,""
2020-03-22,40,0,Trinidad_and_Tobago,America,0,0,"",""
2020-03-21,0,0,Trinidad_and_Tobago,America,0,0,"",""
2020-03-20,0,0,Trinidad_and_Tobago,America,2,0,-1.0,""
2020-03-19,2,0,Trinidad_and_Tobago,America,2,0,0.0,""
2020-03-18,2,0,Trinidad_and_Tobago,America,1,0,1.0,""
2020-03-17,1,0,Trinidad_and_Tobago,America,2,0,-0.5,""
2020-03-16,2,0,Trinidad_and_Tobago,America,0,0,"",""
2020-03-15,0,0,Trinidad_and_Tobago,America,1,0,-1.0,""
2020-03-14,1,0,Trinidad_and_Tobago,America,1,0,0.0,""
2020-03-13,1,0,Trinidad_and_Tobago,America,"","","",""
2020-05-13,0,0,Tunisia,Africa,0,0,"",""
2020-05-12,0,0,Tunisia,Africa,0,0,"",""
2020-05-11,0,0,Tunisia,Africa,2,0,-1.0,""
2020-05-10,2,0,Tunisia,Africa,4,1,-0.5,-1.0
2020-05-09,4,1,Tunisia,Africa,1,1,3.0,0.0
2020-05-08,1,1,Tunisia,Africa,3,0,-0.6666666666666666,""
2020-05-07,3,0,Tunisia,Africa,4,0,-0.25,""
2020-05-06,4,0,Tunisia,Africa,5,1,-0.2,-1.0
2020-05-05,5,1,Tunisia,Africa,4,0,0.25,""
2020-05-04,4,0,Tunisia,Africa,11,1,-0.6363636363636364,-1.0
2020-05-03,11,1,Tunisia,Africa,4,1,1.75,0.0
2020-05-02,4,1,Tunisia,Africa,14,0,-0.7142857142857143,""
2020-05-01,14,0,Tunisia,Africa,5,0,1.8,""
2020-04-30,5,0,Tunisia,Africa,8,1,-0.375,-1.0
2020-04-29,8,1,Tunisia,Africa,18,1,-0.5555555555555556,0.0
2020-04-28,18,1,Tunisia,Africa,10,0,0.8,""
2020-04-27,10,0,Tunisia,Africa,17,0,-0.4117647058823529,""
2020-04-26,17,0,Tunisia,Africa,4,0,3.25,""
2020-04-25,4,0,Tunisia,Africa,17,0,-0.7647058823529411,""
2020-04-24,17,0,Tunisia,Africa,0,0,"",""
2020-04-23,0,0,Tunisia,Africa,17,0,-1.0,""
2020-04-22,17,0,Tunisia,Africa,5,0,2.4,""
2020-04-21,5,0,Tunisia,Africa,13,1,-0.6153846153846154,-1.0
2020-04-20,13,1,Tunisia,Africa,2,0,5.5,""
2020-04-19,2,0,Tunisia,Africa,42,0,-0.9523809523809523,""
2020-04-18,42,0,Tunisia,Africa,42,2,0.0,-1.0
2020-04-17,42,2,Tunisia,Africa,33,1,0.2727272727272727,1.0
2020-04-16,33,1,Tunisia,Africa,21,0,0.5714285714285714,""
2020-04-15,21,0,Tunisia,Africa,19,3,0.10526315789473684,-1.0
2020-04-14,19,3,Tunisia,Africa,22,3,-0.13636363636363635,0.0
2020-04-13,22,3,Tunisia,Africa,14,3,0.5714285714285714,0.0
2020-04-12,14,3,Tunisia,Africa,28,0,-0.5,""
2020-04-11,28,0,Tunisia,Africa,20,2,0.4,-1.0
2020-04-10,20,2,Tunisia,Africa,27,1,-0.25925925925925924,1.0
2020-04-09,27,1,Tunisia,Africa,22,0,0.22727272727272727,""
2020-04-08,22,0,Tunisia,Africa,21,3,0.047619047619047616,-1.0
2020-04-07,21,3,Tunisia,Africa,58,1,-0.6379310344827587,2.0
2020-04-06,58,1,Tunisia,Africa,40,5,0.45,-0.8
2020-04-05,40,5,Tunisia,Africa,0,0,"",""
2020-04-04,0,0,Tunisia,Africa,61,3,-1.0,-1.0
2020-04-03,61,3,Tunisia,Africa,32,1,0.90625,2.0
2020-04-02,32,1,Tunisia,Africa,50,1,-0.36,0.0
2020-04-01,50,1,Tunisia,Africa,34,0,0.47058823529411764,""
2020-03-31,34,0,Tunisia,Africa,51,2,-0.3333333333333333,-1.0
2020-03-30,51,2,Tunisia,Africa,0,0,"",""
2020-03-29,0,0,Tunisia,Africa,54,1,-1.0,-1.0
2020-03-28,54,1,Tunisia,Africa,0,0,"",""
2020-03-27,0,0,Tunisia,Africa,59,2,-1.0,-1.0
2020-03-26,59,2,Tunisia,Africa,25,0,1.36,""
2020-03-25,25,0,Tunisia,Africa,14,0,0.7857142857142857,""
2020-03-24,14,0,Tunisia,Africa,15,2,-0.06666666666666667,-1.0
2020-03-23,15,2,Tunisia,Africa,6,0,1.5,""
2020-03-22,6,0,Tunisia,Africa,15,1,-0.6,-1.0
2020-03-21,15,1,Tunisia,Africa,10,0,0.5,""
2020-03-20,10,0,Tunisia,Africa,5,0,1.0,""
2020-03-19,5,0,Tunisia,Africa,4,0,0.25,""
2020-03-18,4,0,Tunisia,Africa,2,0,1.0,""
2020-03-17,2,0,Tunisia,Africa,2,0,0.0,""
2020-03-16,2,0,Tunisia,Africa,0,0,"",""
2020-03-15,0,0,Tunisia,Africa,3,0,-1.0,""
2020-03-14,3,0,Tunisia,Africa,6,0,-0.5,""
2020-03-13,6,0,Tunisia,Africa,2,0,2.0,""
2020-03-12,2,0,Tunisia,Africa,3,0,-0.3333333333333333,""
2020-03-11,3,0,Tunisia,Africa,1,0,2.0,""
2020-03-10,1,0,Tunisia,Africa,"","","",""
2020-03-03,1,0,Tunisia,Africa,"","","",""
2020-05-13,1704,53,Turkey,Asia,1114,55,0.5296229802513465,-0.03636363636363636
2020-05-12,1114,55,Turkey,Asia,1542,47,-0.2775616083009079,0.1702127659574468
2020-05-11,1542,47,Turkey,Asia,1546,50,-0.00258732212160414,-0.06
2020-05-10,1546,50,Turkey,Asia,1848,48,-0.1634199134199134,0.041666666666666664
2020-05-09,1848,48,Turkey,Asia,1977,57,-0.06525037936267071,-0.15789473684210525
2020-05-08,1977,57,Turkey,Asia,2253,64,-0.12250332889480692,-0.109375
2020-05-07,2253,64,Turkey,Asia,1832,59,0.22980349344978165,0.0847457627118644
2020-05-06,1832,59,Turkey,Asia,1614,64,0.13506815365551425,-0.078125
2020-05-05,1614,64,Turkey,Asia,1670,61,-0.033532934131736525,0.04918032786885246
2020-05-04,1670,61,Turkey,Asia,1983,78,-0.1578416540595058,-0.21794871794871795
2020-05-03,1983,78,Turkey,Asia,2188,84,-0.09369287020109689,-0.07142857142857142
2020-05-02,2188,84,Turkey,Asia,2615,93,-0.1632887189292543,-0.0967741935483871
